"province_id";"province";"district_id";"district";"name";"code"
246;"Cao Bằng";1890;"Huyện Bảo Lâm";"Xã Đức Hạnh";"61202"
246;"Cao Bằng";1890;"Huyện Bảo Lâm";"Xã Lý Bôn";"61203"
246;"Cao Bằng";1890;"Huyện Bảo Lâm";"Xã Nam Cao";"61205"
246;"Cao Bằng";1890;"Huyện Bảo Lâm";"Xã Nam Quang";"61206"
246;"Cao Bằng";1890;"Huyện Bảo Lâm";"Xã Vĩnh Quang";"61213"
246;"Cao Bằng";1890;"Huyện Bảo Lâm";"Xã Quảng Lâm";"61207"
246;"Cao Bằng";1890;"Huyện Bảo Lâm";"Xã Thạch Lâm";"61209"
246;"Cao Bằng";1890;"Huyện Bảo Lâm";"Xã Tân Việt";"61208"
246;"Cao Bằng";1890;"Huyện Bảo Lâm";"Xã Vĩnh Phong";"61212"
246;"Cao Bằng";1890;"Huyện Bảo Lâm";"Xã Mông Ân";"61204"
246;"Cao Bằng";1890;"Huyện Bảo Lâm";"Xã Thái Học";"61210"
246;"Cao Bằng";1890;"Huyện Bảo Lâm";"Xã Thái Sơn";"61211"
246;"Cao Bằng";1890;"Huyện Bảo Lâm";"Xã Yên Thổ";"61214"
217;"An Giang";1566;"Thành phố Long Xuyên";"Phường Mỹ Bình";"510101"
217;"An Giang";1566;"Thành phố Long Xuyên";"Phường Mỹ Long";"510102"
217;"An Giang";1566;"Thành phố Long Xuyên";"Phường Đông Xuyên";"510103"
217;"An Giang";1566;"Thành phố Long Xuyên";"Phường Mỹ Xuyên";"510104"
217;"An Giang";1566;"Thành phố Long Xuyên";"Phường Bình Đức";"510105"
217;"An Giang";1566;"Thành phố Long Xuyên";"Phường Bình Khánh";"510106"
217;"An Giang";1566;"Thành phố Long Xuyên";"Phường Mỹ Phước";"510107"
217;"An Giang";1566;"Thành phố Long Xuyên";"Phường Mỹ Quý";"510108"
217;"An Giang";1566;"Thành phố Long Xuyên";"Phường Mỹ Thới";"510109"
217;"An Giang";1566;"Thành phố Long Xuyên";"Phường Mỹ Thạnh";"510110"
217;"An Giang";1566;"Thành phố Long Xuyên";"Phường Mỹ Hòa";"510111"
217;"An Giang";1566;"Thành phố Long Xuyên";"Xã Mỹ Khánh";"510112"
217;"An Giang";1566;"Thành phố Long Xuyên";"Xã Mỹ Hoà Hưng";"510113"
217;"An Giang";1753;"Thành phố Châu Đốc";"Phường Châu Phú B";"510201"
217;"An Giang";1753;"Thành phố Châu Đốc";"Phường Châu Phú A";"510202"
217;"An Giang";1753;"Thành phố Châu Đốc";"Phường Vĩnh Mỹ";"510203"
217;"An Giang";1753;"Thành phố Châu Đốc";"Phường Núi Sam";"510204"
217;"An Giang";1753;"Thành phố Châu Đốc";"Phường Vĩnh Ngươn";"510205"
217;"An Giang";1753;"Thành phố Châu Đốc";"Xã Vĩnh Tế";"510206"
217;"An Giang";1753;"Thành phố Châu Đốc";"Xã Vĩnh Châu";"510207"
217;"An Giang";1754;"Huyện An Phú";"Thị trấn An Phú";"510301"
217;"An Giang";1754;"Huyện An Phú";"Xã Khánh An";"510302"
217;"An Giang";1754;"Huyện An Phú";"Thị Trấn Long Bình";"510303"
217;"An Giang";1754;"Huyện An Phú";"Xã Khánh Bình";"510304"
217;"An Giang";1754;"Huyện An Phú";"Xã Quốc Thái";"510305"
217;"An Giang";1754;"Huyện An Phú";"Xã Nhơn Hội";"510306"
217;"An Giang";1754;"Huyện An Phú";"Xã Phú Hữu";"510307"
217;"An Giang";1754;"Huyện An Phú";"Xã Phú Hội";"510308"
217;"An Giang";1754;"Huyện An Phú";"Xã Phước Hưng";"510309"
217;"An Giang";1754;"Huyện An Phú";"Xã Vĩnh Lộc";"510310"
217;"An Giang";1754;"Huyện An Phú";"Xã Vĩnh Hậu";"510311"
217;"An Giang";1754;"Huyện An Phú";"Xã Vĩnh Trường";"510312"
217;"An Giang";1754;"Huyện An Phú";"Xã Vĩnh Hội Đông";"510313"
217;"An Giang";1754;"Huyện An Phú";"Xã Đa Phước";"510314"
217;"An Giang";1755;"Huyện Tân Châu";"Phường Long Thạnh";"510401"
217;"An Giang";1755;"Huyện Tân Châu";"Phường Long Hưng";"510402"
217;"An Giang";1755;"Huyện Tân Châu";"Phường Long Châu";"510403"
217;"An Giang";1755;"Huyện Tân Châu";"Xã Phú Lộc";"510404"
217;"An Giang";1755;"Huyện Tân Châu";"Xã Vĩnh Xương";"510405"
217;"An Giang";1755;"Huyện Tân Châu";"Xã Vĩnh Hòa";"510406"
217;"An Giang";1755;"Huyện Tân Châu";"Xã Tân Thạnh";"510407"
217;"An Giang";1755;"Huyện Tân Châu";"Xã Tân An";"510408"
217;"An Giang";1755;"Huyện Tân Châu";"Xã Long An";"510409"
217;"An Giang";1755;"Huyện Tân Châu";"Phường Long Phú";"510410"
217;"An Giang";1755;"Huyện Tân Châu";"Xã Châu Phong";"510411"
217;"An Giang";1755;"Huyện Tân Châu";"Xã Phú Vĩnh";"510412"
217;"An Giang";1755;"Huyện Tân Châu";"Xã Lê Chánh";"510413"
217;"An Giang";1755;"Huyện Tân Châu";"Phường Long Sơn";"510414"
217;"An Giang";1756;"Huyện Phú Tân";"Thị trấn Phú Mỹ";"510501"
217;"An Giang";1756;"Huyện Phú Tân";"Thị trấn Chợ Vàm";"510502"
217;"An Giang";1756;"Huyện Phú Tân";"Xã Long Hoà";"510503"
217;"An Giang";1756;"Huyện Phú Tân";"Xã Phú Long";"510504"
217;"An Giang";1756;"Huyện Phú Tân";"Xã Phú Lâm";"510505"
217;"An Giang";1756;"Huyện Phú Tân";"Xã Phú Hiệp";"510506"
217;"An Giang";1756;"Huyện Phú Tân";"Xã Phú Thạnh";"510507"
217;"An Giang";1756;"Huyện Phú Tân";"Xã Hoà Lạc";"510508"
217;"An Giang";1756;"Huyện Phú Tân";"Xã Phú Thành";"510509"
217;"An Giang";1756;"Huyện Phú Tân";"Xã Phú An";"510510"
217;"An Giang";1756;"Huyện Phú Tân";"Xã Phú Xuân";"510511"
217;"An Giang";1756;"Huyện Phú Tân";"Xã Hiệp Xương";"510512"
217;"An Giang";1756;"Huyện Phú Tân";"Xã Phú Bình";"510513"
217;"An Giang";1756;"Huyện Phú Tân";"Xã Phú Thọ";"510514"
217;"An Giang";1756;"Huyện Phú Tân";"Xã Phú Hưng";"510515"
217;"An Giang";1756;"Huyện Phú Tân";"Xã Bình Thạnh Đông";"510516"
217;"An Giang";1756;"Huyện Phú Tân";"Xã Tân Hòa";"510517"
217;"An Giang";1756;"Huyện Phú Tân";"Xã Tân Trung";"510518"
217;"An Giang";1758;"Huyện Châu Phú";"Thị trấn Cái Dầu";"510801"
217;"An Giang";1758;"Huyện Châu Phú";"Xã Khánh Hòa";"510808"
217;"An Giang";1758;"Huyện Châu Phú";"Xã Mỹ Đức";"510809"
217;"An Giang";1758;"Huyện Châu Phú";"Xã Mỹ Phú";"510810"
217;"An Giang";1758;"Huyện Châu Phú";"Xã Ô Long Vỹ";"510811"
217;"An Giang";1758;"Huyện Châu Phú";"Xã Vĩnh Thạnh Trung";"510813"
217;"An Giang";1758;"Huyện Châu Phú";"Xã Thạnh Mỹ Tây";"510812"
217;"An Giang";1758;"Huyện Châu Phú";"Xã Bình Long";"510803"
217;"An Giang";1758;"Huyện Châu Phú";"Xã Bình Mỹ";"510804"
217;"An Giang";1758;"Huyện Châu Phú";"Xã Bình Thủy";"510806"
217;"An Giang";1758;"Huyện Châu Phú";"Xã Đào Hữu Cảnh";"510807"
217;"An Giang";1758;"Huyện Châu Phú";"Xã Bình Phú";"510805"
217;"An Giang";1758;"Huyện Châu Phú";"Xã Bình Chánh";"510802"
217;"An Giang";1752;"Huyện Tịnh Biên";"Thị trấn Nhà Bàng";"510602"
217;"An Giang";1752;"Huyện Tịnh Biên";"Thị trấn Chi Lăng";"510601"
217;"An Giang";1752;"Huyện Tịnh Biên";"Xã Núi Voi";"510609"
217;"An Giang";1752;"Huyện Tịnh Biên";"Xã Nhơn Hưng";"510608"
217;"An Giang";1752;"Huyện Tịnh Biên";"Xã An Phú";"510607"
217;"An Giang";1752;"Huyện Tịnh Biên";"Xã Thới Sơn";"510612"
217;"An Giang";1752;"Huyện Tịnh Biên";"Thị trấn Tịnh Biên";"510603"
217;"An Giang";1752;"Huyện Tịnh Biên";"Xã Văn Giáo";"510613"
217;"An Giang";1752;"Huyện Tịnh Biên";"Xã An Cư";"510604"
217;"An Giang";1752;"Huyện Tịnh Biên";"Xã An Nông";"510606"
217;"An Giang";1752;"Huyện Tịnh Biên";"Xã Vĩnh Trung";"510614"
217;"An Giang";1752;"Huyện Tịnh Biên";"Xã Tân Lợi";"510611"
217;"An Giang";1752;"Huyện Tịnh Biên";"Xã An Hảo";"510605"
217;"An Giang";1752;"Huyện Tịnh Biên";"Xã Tân Lập";"510610"
217;"An Giang";1751;"Huyện Tri Tôn";"Thị trấn Tri Tôn";"510702"
217;"An Giang";1751;"Huyện Tri Tôn";"Thị trấn Ba Chúc";"510701"
217;"An Giang";1751;"Huyện Tri Tôn";"Xã Lạc Quới";"510706"
217;"An Giang";1751;"Huyện Tri Tôn";"Xã Lê Trì";"510707"
217;"An Giang";1751;"Huyện Tri Tôn";"Xã Vĩnh Gia";"510714"
217;"An Giang";1751;"Huyện Tri Tôn";"Xã Vĩnh Phước";"510715"
217;"An Giang";1751;"Huyện Tri Tôn";"Xã Châu Lăng";"510704"
217;"An Giang";1751;"Huyện Tri Tôn";"Xã Lương Phi";"510709"
217;"An Giang";1751;"Huyện Tri Tôn";"Xã Lương An Trà";"510708"
217;"An Giang";1751;"Huyện Tri Tôn";"Xã Tà Đảnh";"510712"
217;"An Giang";1751;"Huyện Tri Tôn";"Xã Núi Tô";"510710"
217;"An Giang";1751;"Huyện Tri Tôn";"Xã An Tức";"510703"
217;"An Giang";1751;"Huyện Tri Tôn";"Xã Cô Tô";"510705"
217;"An Giang";1751;"Huyện Tri Tôn";"Xã Tân Tuyến";"510713"
217;"An Giang";1751;"Huyện Tri Tôn";"Xã Ô Lâm";"510711"
217;"An Giang";1718;"Huyện Châu Thành";"Thị trấn An Châu";"511001"
217;"An Giang";1718;"Huyện Châu Thành";"Xã An Hòa";"511002"
217;"An Giang";1718;"Huyện Châu Thành";"Xã Cần Đăng";"511005"
217;"An Giang";1718;"Huyện Châu Thành";"Xã Vĩnh Hanh";"511010"
217;"An Giang";1718;"Huyện Châu Thành";"Xã Bình Thạnh";"511004"
217;"An Giang";1718;"Huyện Châu Thành";"Xã Vĩnh Bình";"511009"
217;"An Giang";1718;"Huyện Châu Thành";"Xã Bình Hòa";"511003"
217;"An Giang";1718;"Huyện Châu Thành";"Xã Vĩnh An";"511008"
217;"An Giang";1718;"Huyện Châu Thành";"Xã Hòa Bình Thạnh";"511006"
217;"An Giang";1718;"Huyện Châu Thành";"Xã Vĩnh Lợi";"511011"
217;"An Giang";1718;"Huyện Châu Thành";"Xã Vĩnh Nhuận";"511012"
217;"An Giang";1718;"Huyện Châu Thành";"Xã Tân Phú";"511007"
217;"An Giang";1718;"Huyện Châu Thành";"Xã Vĩnh Thành";"511013"
217;"An Giang";1757;"Huyện Chợ Mới";"Thị trấn Chợ Mới";"510901"
217;"An Giang";1757;"Huyện Chợ Mới";"Thị trấn Mỹ Luông";"510902"
217;"An Giang";1757;"Huyện Chợ Mới";"Xã Kiến An";"510908"
217;"An Giang";1757;"Huyện Chợ Mới";"Xã Mỹ Hội Đông";"510916"
217;"An Giang";1757;"Huyện Chợ Mới";"Xã Long Điền A";"510910"
217;"An Giang";1757;"Huyện Chợ Mới";"Xã Tấn Mỹ";"510918"
217;"An Giang";1757;"Huyện Chợ Mới";"Xã Long Điền B";"510911"
217;"An Giang";1757;"Huyện Chợ Mới";"Xã Kiến Thành";"510909"
217;"An Giang";1757;"Huyện Chợ Mới";"Xã Mỹ Hiệp";"510915"
217;"An Giang";1757;"Huyện Chợ Mới";"Xã Mỹ An";"510914"
217;"An Giang";1757;"Huyện Chợ Mới";"Xã Nhơn Mỹ";"510917"
217;"An Giang";1757;"Huyện Chợ Mới";"Xã Long Giang";"510912"
217;"An Giang";1757;"Huyện Chợ Mới";"Xã Long Kiến";"510913"
217;"An Giang";1757;"Huyện Chợ Mới";"Xã Bình Phước Xuân";"510904"
217;"An Giang";1757;"Huyện Chợ Mới";"Xã An Thạnh Trung";"510903"
217;"An Giang";1757;"Huyện Chợ Mới";"Xã Hội An";"510907"
217;"An Giang";1757;"Huyện Chợ Mới";"Xã Hòa Bình";"510906"
217;"An Giang";1757;"Huyện Chợ Mới";"Xã Hòa An";"510905"
217;"An Giang";1750;"Huyện Thoại Sơn";"Thị trấn Núi Sập";"511101"
217;"An Giang";1750;"Huyện Thoại Sơn";"Thị trấn Phú Hoà";"511103"
217;"An Giang";1750;"Huyện Thoại Sơn";"Thị Trấn Óc Eo";"511102"
217;"An Giang";1750;"Huyện Thoại Sơn";"Xã Tây Phú";"511110"
217;"An Giang";1750;"Huyện Thoại Sơn";"Xã An Bình";"511104"
217;"An Giang";1750;"Huyện Thoại Sơn";"Xã Vĩnh Phú";"511114"
217;"An Giang";1750;"Huyện Thoại Sơn";"Xã Vĩnh Trạch";"511115"
217;"An Giang";1750;"Huyện Thoại Sơn";"Xã Phú Thuận";"511109"
217;"An Giang";1750;"Huyện Thoại Sơn";"Xã Vĩnh Chánh";"511112"
217;"An Giang";1750;"Huyện Thoại Sơn";"Xã Định Mỹ";"511106"
217;"An Giang";1750;"Huyện Thoại Sơn";"Xã Định Thành";"511107"
217;"An Giang";1750;"Huyện Thoại Sơn";"Xã Mỹ Phú Đông";"511108"
217;"An Giang";1750;"Huyện Thoại Sơn";"Xã Vọng Đông";"511116"
217;"An Giang";1750;"Huyện Thoại Sơn";"Xã Vĩnh Khánh";"511113"
217;"An Giang";1750;"Huyện Thoại Sơn";"Xã Thoại Giang";"511111"
217;"An Giang";1750;"Huyện Thoại Sơn";"Xã Bình Thành";"511105"
217;"An Giang";1750;"Huyện Thoại Sơn";"Xã Vọng Thê";"511117"
206;"Bà Rịa - Vũng Tàu";1544;"Thành phố Vũng Tàu";"Phường 1";"520101"
206;"Bà Rịa - Vũng Tàu";1544;"Thành phố Vũng Tàu";"Phường Thắng Tam";"520116"
206;"Bà Rịa - Vũng Tàu";1544;"Thành phố Vũng Tàu";"Phường 2";"520105"
206;"Bà Rịa - Vũng Tàu";1544;"Thành phố Vũng Tàu";"Phường 3";"520106"
206;"Bà Rịa - Vũng Tàu";1544;"Thành phố Vũng Tàu";"Phường 4";"520107"
206;"Bà Rịa - Vũng Tàu";1544;"Thành phố Vũng Tàu";"Phường 5";"520108"
206;"Bà Rịa - Vũng Tàu";1544;"Thành phố Vũng Tàu";"Phường Thắng Nhì";"520115"
206;"Bà Rịa - Vũng Tàu";1544;"Thành phố Vũng Tàu";"Phường 7";"520109"
206;"Bà Rịa - Vũng Tàu";1544;"Thành phố Vũng Tàu";"Phường Nguyễn An Ninh";"520112"
206;"Bà Rịa - Vũng Tàu";1544;"Thành phố Vũng Tàu";"Phường 8";"520110"
206;"Bà Rịa - Vũng Tàu";1544;"Thành phố Vũng Tàu";"Phường 9";"520111"
206;"Bà Rịa - Vũng Tàu";1544;"Thành phố Vũng Tàu";"Phường Thắng Nhất";"520114"
206;"Bà Rịa - Vũng Tàu";1544;"Thành phố Vũng Tàu";"Phường Rạch Dừa";"520113"
206;"Bà Rịa - Vũng Tàu";1544;"Thành phố Vũng Tàu";"Phường 10";"520102"
206;"Bà Rịa - Vũng Tàu";1544;"Thành phố Vũng Tàu";"Phường 11";"520103"
206;"Bà Rịa - Vũng Tàu";1544;"Thành phố Vũng Tàu";"Phường 12";"520104"
206;"Bà Rịa - Vũng Tàu";1544;"Thành phố Vũng Tàu";"Xã Long Sơn";"520117"
206;"Bà Rịa - Vũng Tàu";1667;"Thành phố Bà Rịa";"Phường Phước Hưng";"520206"
206;"Bà Rịa - Vũng Tàu";1667;"Thành phố Bà Rịa";"Phường Phước Hiệp";"520205"
206;"Bà Rịa - Vũng Tàu";1667;"Thành phố Bà Rịa";"Phường Phước Nguyên";"520207"
206;"Bà Rịa - Vũng Tàu";1667;"Thành phố Bà Rịa";"Phường Long Toàn";"520204"
206;"Bà Rịa - Vũng Tàu";1667;"Thành phố Bà Rịa";"Phường Long Tâm";"520203"
206;"Bà Rịa - Vũng Tàu";1667;"Thành phố Bà Rịa";"Phường Phước Trung";"520208"
206;"Bà Rịa - Vũng Tàu";1667;"Thành phố Bà Rịa";"Phường Long Hương";"520202"
206;"Bà Rịa - Vũng Tàu";1667;"Thành phố Bà Rịa";"Phường Kim Dinh";"520201"
206;"Bà Rịa - Vũng Tàu";1667;"Thành phố Bà Rịa";"Xã Tân Hưng";"520211"
206;"Bà Rịa - Vũng Tàu";1667;"Thành phố Bà Rịa";"Xã Long Phước";"520210"
206;"Bà Rịa - Vũng Tàu";1667;"Thành phố Bà Rịa";"Xã Hoà Long";"520209"
206;"Bà Rịa - Vũng Tàu";1709;"Huyện Châu Đức";"Xã Bàu Chinh";"520702"
206;"Bà Rịa - Vũng Tàu";1709;"Huyện Châu Đức";"Thị trấn Ngãi Giao";"520701"
206;"Bà Rịa - Vũng Tàu";1709;"Huyện Châu Đức";"Xã Bình Ba";"520703"
206;"Bà Rịa - Vũng Tàu";1709;"Huyện Châu Đức";"Xã Suối Nghệ";"520713"
206;"Bà Rịa - Vũng Tàu";1709;"Huyện Châu Đức";"Xã Xuân Sơn";"520716"
206;"Bà Rịa - Vũng Tàu";1709;"Huyện Châu Đức";"Xã Sơn Bình";"520712"
206;"Bà Rịa - Vũng Tàu";1709;"Huyện Châu Đức";"Xã Bình Giã";"520704"
206;"Bà Rịa - Vũng Tàu";1709;"Huyện Châu Đức";"Xã Bình Trung";"520705"
206;"Bà Rịa - Vũng Tàu";1709;"Huyện Châu Đức";"Xã Xà Bang";"520715"
206;"Bà Rịa - Vũng Tàu";1709;"Huyện Châu Đức";"Xã Cù Bị";"520706"
206;"Bà Rịa - Vũng Tàu";1709;"Huyện Châu Đức";"Xã Láng Lớn";"520709"
206;"Bà Rịa - Vũng Tàu";1709;"Huyện Châu Đức";"Xã Quảng Thành";"520711"
206;"Bà Rịa - Vũng Tàu";1709;"Huyện Châu Đức";"Xã Kim Long";"520708"
206;"Bà Rịa - Vũng Tàu";1709;"Huyện Châu Đức";"Xã Suối Rao";"520714"
206;"Bà Rịa - Vũng Tàu";1709;"Huyện Châu Đức";"Xã Đá Bạc";"520707"
206;"Bà Rịa - Vũng Tàu";1709;"Huyện Châu Đức";"Xã Nghĩa Thành";"520710"
206;"Bà Rịa - Vũng Tàu";1699;"Huyện Xuyên Mộc";"Thị trấn Phước Bửu";"520301"
206;"Bà Rịa - Vũng Tàu";1699;"Huyện Xuyên Mộc";"Xã Phước Thuận";"520311"
206;"Bà Rịa - Vũng Tàu";1699;"Huyện Xuyên Mộc";"Xã Phước Tân";"520310"
206;"Bà Rịa - Vũng Tàu";1699;"Huyện Xuyên Mộc";"Xã Xuyên Mộc";"520313"
206;"Bà Rịa - Vũng Tàu";1699;"Huyện Xuyên Mộc";"Xã Bông Trang";"520304"
206;"Bà Rịa - Vũng Tàu";1699;"Huyện Xuyên Mộc";"Xã Tân Lâm";"520312"
206;"Bà Rịa - Vũng Tàu";1699;"Huyện Xuyên Mộc";"Xã Bàu Lâm";"520302"
206;"Bà Rịa - Vũng Tàu";1699;"Huyện Xuyên Mộc";"Xã Hòa Bình";"520306"
206;"Bà Rịa - Vũng Tàu";1699;"Huyện Xuyên Mộc";"Xã Hòa Hưng";"520309"
206;"Bà Rịa - Vũng Tàu";1699;"Huyện Xuyên Mộc";"Xã Hòa Hiệp";"520307"
206;"Bà Rịa - Vũng Tàu";1699;"Huyện Xuyên Mộc";"Xã Hòa Hội";"520308"
206;"Bà Rịa - Vũng Tàu";1699;"Huyện Xuyên Mộc";"Xã Bưng Riềng";"520305"
206;"Bà Rịa - Vũng Tàu";1699;"Huyện Xuyên Mộc";"Xã Bình Châu";"520303"
206;"Bà Rịa - Vũng Tàu";1689;"Huyện Long Điền";"Thị trấn Long Điền";"520401"
206;"Bà Rịa - Vũng Tàu";1689;"Huyện Long Điền";"Thị trấn Long Hải";"520402"
206;"Bà Rịa - Vũng Tàu";1689;"Huyện Long Điền";"Xã An Ngãi";"520403"
206;"Bà Rịa - Vũng Tàu";1689;"Huyện Long Điền";"Xã Tam Phước";"520407"
206;"Bà Rịa - Vũng Tàu";1689;"Huyện Long Điền";"Xã An Nhứt";"520404"
206;"Bà Rịa - Vũng Tàu";1689;"Huyện Long Điền";"Xã Phước Tỉnh";"520406"
206;"Bà Rịa - Vũng Tàu";1689;"Huyện Long Điền";"Xã Phước Hưng";"520405"
206;"Bà Rịa - Vũng Tàu";1690;"Huyện Đất Đỏ";"Thị trấn Đất Đỏ";"520801"
206;"Bà Rịa - Vũng Tàu";1690;"Huyện Đất Đỏ";"Xã Phước Long Thọ";"520808"
206;"Bà Rịa - Vũng Tàu";1690;"Huyện Đất Đỏ";"Xã Phước Hội";"520807"
206;"Bà Rịa - Vũng Tàu";1690;"Huyện Đất Đỏ";"Xã Long Mỹ";"520805"
206;"Bà Rịa - Vũng Tàu";1690;"Huyện Đất Đỏ";"Thị trấn Phước Hải";"520802"
206;"Bà Rịa - Vũng Tàu";1690;"Huyện Đất Đỏ";"Xã Long Tân";"520806"
206;"Bà Rịa - Vũng Tàu";1690;"Huyện Đất Đỏ";"Xã Láng Dài";"520803"
206;"Bà Rịa - Vũng Tàu";1690;"Huyện Đất Đỏ";"Xã Lộc An";"520804"
206;"Bà Rịa - Vũng Tàu";1701;"Thị Xã Phú Mỹ";"Thị trấn Phú Mỹ";"520601"
206;"Bà Rịa - Vũng Tàu";1701;"Thị Xã Phú Mỹ";"Xã Tân Hoà";"520608"
206;"Bà Rịa - Vũng Tàu";1701;"Thị Xã Phú Mỹ";"Xã Tân Hải";"520607"
206;"Bà Rịa - Vũng Tàu";1701;"Thị Xã Phú Mỹ";"Xã Phước Hoà";"520605"
206;"Bà Rịa - Vũng Tàu";1701;"Thị Xã Phú Mỹ";"Xã Tân Phước";"520609"
206;"Bà Rịa - Vũng Tàu";1701;"Thị Xã Phú Mỹ";"Xã Mỹ Xuân";"520604"
206;"Bà Rịa - Vũng Tàu";1701;"Thị Xã Phú Mỹ";"Xã Sông Xoài";"520606"
206;"Bà Rịa - Vũng Tàu";1701;"Thị Xã Phú Mỹ";"Xã Hắc Dịch";"520603"
206;"Bà Rịa - Vũng Tàu";1701;"Thị Xã Phú Mỹ";"Xã Châu Pha";"520602"
206;"Bà Rịa - Vũng Tàu";1701;"Thị Xã Phú Mỹ";"Xã Tóc Tiên";"520610"
248;"Bắc Giang";1643;"Thành phố Bắc Giang";"Phường Thọ Xương";"180107"
248;"Bắc Giang";1643;"Thành phố Bắc Giang";"Phường Trần Nguyên Hãn";"180108"
248;"Bắc Giang";1643;"Thành phố Bắc Giang";"Phường Ngô Quyền";"180106"
248;"Bắc Giang";1643;"Thành phố Bắc Giang";"Phường Hoàng Văn Thụ";"180103"
248;"Bắc Giang";1643;"Thành phố Bắc Giang";"Phường Trần Phú";"180109"
248;"Bắc Giang";1643;"Thành phố Bắc Giang";"Phường Mỹ Độ";"180105"
248;"Bắc Giang";1643;"Thành phố Bắc Giang";"Phường Lê Lợi";"180104"
248;"Bắc Giang";1643;"Thành phố Bắc Giang";"Xã Song Mai";"180114"
248;"Bắc Giang";1643;"Thành phố Bắc Giang";"Phường Xương Giang";"180110"
248;"Bắc Giang";1643;"Thành phố Bắc Giang";"Phường Đa Mai";"180101"
248;"Bắc Giang";1643;"Thành phố Bắc Giang";"Phường Dĩnh Kế";"180102"
248;"Bắc Giang";1643;"Thành phố Bắc Giang";"Xã Dĩnh Trì";"180111"
248;"Bắc Giang";1643;"Thành phố Bắc Giang";"Xã Tân Mỹ";"180115"
248;"Bắc Giang";1643;"Thành phố Bắc Giang";"Xã Đồng Sơn";"180112"
248;"Bắc Giang";1643;"Thành phố Bắc Giang";"Xã Tân Tiến";"180116"
248;"Bắc Giang";1643;"Thành phố Bắc Giang";"Xã Song Khê";"180113"
248;"Bắc Giang";1765;"Huyện Yên Thế";"Thị trấn Cầu Gồ";"180202"
248;"Bắc Giang";1765;"Huyện Yên Thế";"Thị trấn Bố Hạ";"180201"
248;"Bắc Giang";1765;"Huyện Yên Thế";"Xã Đồng Tiến";"180211"
248;"Bắc Giang";1765;"Huyện Yên Thế";"Xã Canh Nậu";"180205"
248;"Bắc Giang";1765;"Huyện Yên Thế";"Xã Xuân Lương";"180221"
248;"Bắc Giang";1765;"Huyện Yên Thế";"Xã Tam Tiến";"180217"
248;"Bắc Giang";1765;"Huyện Yên Thế";"Xã Đồng Vương";"180212"
248;"Bắc Giang";1765;"Huyện Yên Thế";"Xã Đồng Hưu";"180206"
248;"Bắc Giang";1765;"Huyện Yên Thế";"Xã Đồng Tâm";"180210"
248;"Bắc Giang";1765;"Huyện Yên Thế";"Xã Tam Hiệp";"180216"
248;"Bắc Giang";1765;"Huyện Yên Thế";"Xã Tiến Thắng";"180220"
248;"Bắc Giang";1765;"Huyện Yên Thế";"Xã Hồng Kỳ";"180213"
248;"Bắc Giang";1765;"Huyện Yên Thế";"Xã Đồng Lạc";"180208"
248;"Bắc Giang";1765;"Huyện Yên Thế";"Xã Đông Sơn";"180209"
248;"Bắc Giang";1765;"Huyện Yên Thế";"Xã Tân Hiệp";"180218"
248;"Bắc Giang";1765;"Huyện Yên Thế";"Xã Hương Vĩ";"180214"
248;"Bắc Giang";1765;"Huyện Yên Thế";"Xã Đồng Kỳ";"180207"
248;"Bắc Giang";1765;"Huyện Yên Thế";"Xã An Thượng";"180203"
248;"Bắc Giang";1765;"Huyện Yên Thế";"Xã Phồn Xương";"180215"
248;"Bắc Giang";1765;"Huyện Yên Thế";"Xã Tân Sỏi";"180219"
248;"Bắc Giang";1765;"Huyện Yên Thế";"Xã Bố Hạ";"180204"
248;"Bắc Giang";1762;"Huyện Tân Yên";"Thị trấn Cao Thượng";"180601"
248;"Bắc Giang";1762;"Huyện Tân Yên";"Thị trấn Nhã Nam";"180602"
248;"Bắc Giang";1762;"Huyện Tân Yên";"Xã Lan Giới";"180609"
248;"Bắc Giang";1762;"Huyện Tân Yên";"Xã Nhã Nam";"180616"
248;"Bắc Giang";1762;"Huyện Tân Yên";"Xã Tân Trung";"180622"
248;"Bắc Giang";1762;"Huyện Tân Yên";"Xã Đại Hóa";"180606"
248;"Bắc Giang";1762;"Huyện Tân Yên";"Xã Quang Tiến";"180619"
248;"Bắc Giang";1762;"Huyện Tân Yên";"Xã Phúc Sơn";"180618"
248;"Bắc Giang";1762;"Huyện Tân Yên";"Xã An Dương";"180603"
248;"Bắc Giang";1762;"Huyện Tân Yên";"Xã Phúc Hòa";"180617"
248;"Bắc Giang";1762;"Huyện Tân Yên";"Xã Liên Sơn";"180611"
248;"Bắc Giang";1762;"Huyện Tân Yên";"Xã Hợp Đức";"180607"
248;"Bắc Giang";1762;"Huyện Tân Yên";"Xã Lam Cốt";"180608"
248;"Bắc Giang";1762;"Huyện Tân Yên";"Xã Cao Xá";"180605"
248;"Bắc Giang";1762;"Huyện Tân Yên";"Xã Cao Thượng";"180604"
248;"Bắc Giang";1762;"Huyện Tân Yên";"Xã Việt Ngọc";"180624"
248;"Bắc Giang";1762;"Huyện Tân Yên";"Xã Song Vân";"180621"
248;"Bắc Giang";1762;"Huyện Tân Yên";"Xã Ngọc Châu";"180612"
248;"Bắc Giang";1762;"Huyện Tân Yên";"Xã Ngọc Vân";"180615"
248;"Bắc Giang";1762;"Huyện Tân Yên";"Xã Việt Lập";"180623"
